StreamerDataID,policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
,624878,FL,MARION COUNTY,90606.6,90606.6,90606.6,90606.6,90606.6,119818.17,0,0,0,0,29.09261,-82.28142,Residential,Wood,3
,813719,FL,MARION COUNTY,81950.4,81950.4,81950.4,81950.4,81950.4,116861.27,0,0,0,0,29.09348,-82.28036,Residential,Wood,3
,584668,FL,MARION COUNTY,81950.4,81950.4,81950.4,81950.4,81950.4,74990.76,0,0,0,0,29.09368,-82.28048,Residential,Wood,3
,165001,FL,MARION COUNTY,84974.4,84974.4,84974.4,84974.4,84974.4,115804.47,0,0,0,0,29.09378,-82.28071,Residential,Wood,3
,634184,FL,MARION COUNTY,84974.4,84974.4,84974.4,84974.4,84974.4,86683.24,0,0,0,0,29.093632,-82.281319,Residential,Wood,3
,202198,FL,MARION COUNTY,84974.4,84974.4,84974.4,84974.4,84974.4,111380.19,0,0,0,0,29.09395,-82.28096,Residential,Wood,3
,323623,FL,MARION COUNTY,119788.2,119788.2,119788.2,119788.2,119788.2,159294.35,0,0,0,0,29.09312,-82.28345,Residential,Wood,1
,263805,FL,MARION COUNTY,97561.8,97561.8,97561.8,97561.8,97561.8,101705.25,0,0,0,0,29.09297,-82.2833,Residential,Wood,1
,268417,FL,MARION COUNTY,81950.4,81950.4,81950.4,81950.4,81950.4,85868.94,0,0,0,0,29.09375,-82.28165,Residential,Wood,3
,963126,FL,MARION COUNTY,69892.2,69892.2,69892.2,69892.2,69892.2,93830.42,0,0,0,0,29.0943,-82.28129,Residential,Wood,3
,595443,FL,MARION COUNTY,74655,74655,74655,74655,74655,92915.61,0,0,0,0,29.09455,-82.28091,Residential,Wood,3
,445571,FL,MARION COUNTY,81950.4,81950.4,81950.4,81950.4,81950.4,132238.44,0,0,0,0,29.09314,-82.28212,Residential,Wood,1
,417334,FL,MARION COUNTY,90568.8,90568.8,90568.8,90568.8,90568.8,67233.75,0,0,0,0,29.09363,-82.28204,Residential,Wood,1
,308363,FL,MARION COUNTY,74163.6,74163.6,74163.6,74163.6,74163.6,80878.67,0,0,0,0,29.09475,-82.28134,Residential,Wood,3
,119806,FL,MARION COUNTY,79682.4,79682.4,79682.4,79682.4,79682.4,93244.98,0,0,0,0,29.09492,-82.28104,Residential,Wood,3
,288311,FL,MARION COUNTY,90379.8,90379.8,90379.8,90379.8,90379.8,125911.71,0,0,0,0,29.09342,-82.28252,Residential,Wood,1
,596268,FL,MARION COUNTY,97561.8,97561.8,97561.8,97561.8,97561.8,80473.85,0,0,0,0,29.09398,-82.28248,Residential,Wood,1
,730363,FL,MARION COUNTY,102853.8,102853.8,102853.8,102853.8,102853.8,122082.52,0,0,0,0,29.09418,-82.28246,Residential,Wood,1
,557865,FL,MARION COUNTY,97561.8,97561.8,97561.8,97561.8,97561.8,109341.22,0,0,0,0,29.09338,-82.283203,Residential,Wood,1
,579889,FL,MARION COUNTY,97448.4,97448.4,97448.4,97448.4,97448.4,82385.22,0,0,0,0,29.093792,-82.283226,Residential,Wood,1
,795186,FL,MARION COUNTY,61689.6,61689.6,61689.6,61689.6,61689.6,73287.24,0,0,0,0,29.09508,-82.28181,Residential,Wood,3
,541573,FL,MARION COUNTY,61689.6,61689.6,61689.6,61689.6,61689.6,79245.47,0,0,0,0,29.09532,-82.28146,Residential,Wood,3
,548886,FL,MARION COUNTY,90568.8,90568.8,90568.8,90568.8,90568.8,83637.75,0,0,0,0,29.0955,-82.28189,Residential,Wood,1
,438518,FL,MARION COUNTY,90568.8,90568.8,90568.8,90568.8,90568.8,95993.33,0,0,0,0,29.09577,-82.28144,Residential,Wood,1
,848872,FL,MARION COUNTY,81950.4,81950.4,81950.4,81950.4,81950.4,132489.7,0,0,0,0,29.09525,-82.28037,Residential,Wood,1
,639161,FL,MARION COUNTY,90568.8,90568.8,90568.8,90568.8,90568.8,86095.43,0,0,0,0,29.095,-82.28013,Residential,Wood,1
,498362,FL,MARION COUNTY,97561.8,97561.8,97561.8,97561.8,97561.8,107389.79,0,0,0,0,29.0956,-82.28251,Residential,Wood,1
,554592,FL,MARION COUNTY,90379.8,90379.8,90379.8,90379.8,90379.8,108937.85,0,0,0,0,29.09571,-82.28235,Residential,Wood,1
,148253,FL,MARION COUNTY,97561.8,97561.8,97561.8,97561.8,97561.8,94577.19,0,0,0,0,29.09581,-82.28219,Residential,Wood,1
,303700,FL,MARION COUNTY,98847,98847,98847,98847,98847,121888.24,0,0,0,0,29.09603,-82.28187,Residential,Wood,1
,779457,FL,MARION COUNTY,106369.2,106369.2,106369.2,106369.2,106369.2,108068.98,0,0,0,0,29.09625,-82.28154,Residential,Wood,1
,780119,FL,MARION COUNTY,97561.8,97561.8,97561.8,97561.8,97561.8,147919.3,0,0,0,0,29.09538,-82.27987,Residential,Wood,1
,340580,FL,MARION COUNTY,96276.6,96276.6,96276.6,96276.6,96276.6,127082.8,0,0,0,0,29.09526,-82.27969,Residential,Wood,1
,979070,FL,MARION COUNTY,102853.8,102853.8,102853.8,102853.8,102853.8,172578.39,0,0,0,0,29.09455,-82.28014,Residential,Wood,3
,379505,FL,MARION COUNTY,94651.2,94651.2,94651.2,94651.2,94651.2,109915.6,0,0,0,0,29.08924,-82.27386,Residential,Wood,3
,827968,FL,MARION COUNTY,55717.2,55717.2,55717.2,55717.2,55717.2,66903.43,0,0,0,0,29.089,-82.27404,Residential,Wood,3
,536352,FL,MARION COUNTY,50765.4,50765.4,50765.4,50765.4,50765.4,36075.92,0,0,0,0,29.08825,-82.27453,Residential,Wood,1
,698559,FL,MARION COUNTY,50765.4,50765.4,50765.4,50765.4,50765.4,40206.45,0,0,0,0,29.08737,-82.27475,Residential,Wood,1
,139085,FL,MARION COUNTY,50765.4,50765.4,50765.4,50765.4,50765.4,84624.91,0,0,0,0,29.08723,-82.27463,Residential,Wood,1
,712959,FL,MARION COUNTY,40786.2,40786.2,40786.2,40786.2,40786.2,32839.74,0,0,0,0,29.08714,-82.27423,Residential,Wood,1
,798932,FL,MARION COUNTY,55717.2,55717.2,55717.2,55717.2,55717.2,92085.93,0,0,0,0,29.08689,-82.27365,Residential,Wood,1
,423041,FL,MARION COUNTY,50765.4,50765.4,50765.4,50765.4,50765.4,35946.98,0,0,0,0,29.08703,-82.273132,Residential,Wood,1
,309306,FL,MARION COUNTY,93744,93744,93744,93744,93744,92736.06,0,4687.2,0,0,29.0916,-82.27302,Residential,Wood,1
,477482,FL,MARION COUNTY,90568.8,90568.8,90568.8,90568.8,90568.8,120339.67,0,0,0,0,29.09114,-82.27322,Residential,Wood,1
,948671,FL,MARION COUNTY,136584,136584,136584,136584,136584,129870.08,0,6829.2,0,0,29.093693,-82.281296,Residential,Wood,3
,979549,FL,MARION COUNTY,141624,141624,141624,141624,141624,113320.87,0,7081.2,0,0,29.09286,-82.28235,Residential,Wood,1
,387489,FL,MARION COUNTY,141624,141624,141624,141624,141624,228615.13,0,7081.2,0,0,29.09498,-82.28245,Residential,Wood,1
,657000,FL,MARION COUNTY,132804,132804,132804,132804,132804,215004.36,0,6640.2,0,0,29.09542,-82.2811,Residential,Wood,3
,881294,FL,MARION COUNTY,136584,136584,136584,136584,136584,188076.17,0,6829.2,0,0,29.09537,-82.28048,Residential,Wood,1
,116350,FL,MARION COUNTY,179109,179109,179109,179109,179109,149759.48,0,0,0,0,29.09524,-82.28328,Residential,Wood,1
,548153,FL,MARION COUNTY,171423,171423,171423,171423,171423,157366.31,0,0,0,0,29.09535,-82.28307,Residential,Wood,1
,948230,FL,MARION COUNTY,116865,116865,116865,116865,116865,180862.14,0,0,0,0,29.091352,-82.284882,Residential,Wood,1
,861375,FL,MARION COUNTY,116865,116865,116865,116865,116865,112109.76,0,0,0,0,29.0914,-82.284874,Residential,Wood,1
,226706,FL,MARION COUNTY,136584,136584,136584,136584,136584,126976.68,0,6829.2,0,0,29.091326,-82.284775,Residential,Wood,1
,545000,FL,MARION COUNTY,136584,136584,136584,136584,136584,180831.75,0,6829.2,0,0,29.09157,-82.28533,Residential,Wood,1
,190733,FL,MARION COUNTY,136584,136584,136584,136584,136584,205683.21,0,6829.2,0,0,29.09152,-82.28495,Residential,Wood,1
,382524,FL,MARION COUNTY,122913,122913,122913,122913,122913,168019.12,0,0,0,0,29.09058,-82.28692,Residential,Wood,1
,209427,FL,MARION COUNTY,136584,136584,136584,136584,136584,148709.93,0,6829.2,0,0,29.09094,-82.28711,Residential,Wood,1
,375266,FL,MARION COUNTY,136584,136584,136584,136584,136584,231318.66,0,6829.2,0,0,29.09112,-82.28706,Residential,Wood,1
,371524,FL,MARION COUNTY,136584,136584,136584,136584,136584,146281.46,0,6829.2,0,0,29.09174,-82.28639,Residential,Wood,1
,153658,FL,MARION COUNTY,136584,136584,136584,136584,136584,149023.93,0,6829.2,0,0,29.09132,-82.28661,Residential,Wood,1
,307181,FL,MARION COUNTY,136584,136584,136584,136584,136584,219377.94,0,6829.2,0,0,29.09131,-82.28641,Residential,Wood,1
,689992,FL,MARION COUNTY,144459,144459,144459,144459,144459,186184.39,0,0,0,0,29.09129,-82.28625,Residential,Wood,1
,951145,FL,MARION COUNTY,144459,144459,144459,144459,144459,223237.69,0,0,0,0,29.091167,-82.286758,Residential,Wood,1
,155077,FL,MARION COUNTY,136584,136584,136584,136584,136584,244944.83,0,6829.2,0,0,29.09096,-82.28648,Residential,Wood,1
,300163,FL,MARION COUNTY,112267.8,112267.8,112267.8,112267.8,112267.8,105082.66,0,0,0,0,29.09093,-82.28632,Residential,Wood,1
,438704,FL,MARION COUNTY,136584,136584,136584,136584,136584,223213.22,0,6829.2,0,0,29.09086,-82.28581,Residential,Wood,1
,517073,FL,MARION COUNTY,144459,144459,144459,144459,144459,154715.59,0,0,0,0,29.09052,-82.2865,Residential,Wood,1
,477329,FL,MARION COUNTY,136584,136584,136584,136584,136584,237659.98,0,6829.2,0,0,29.09049,-82.28633,Residential,Wood,1
,937042,FL,MARION COUNTY,150948,150948,150948,150948,150948,143830.8,0,7547.4,0,0,29.09039,-82.28566,Residential,Wood,1
,740998,FL,MARION COUNTY,136584,136584,136584,136584,136584,196214.12,0,6829.2,0,0,29.09009,-82.28607,Residential,Wood,1
,667842,FL,MARION COUNTY,136584,136584,136584,136584,136584,131756.58,0,6829.2,0,0,29.08968,-82.28635,Residential,Wood,1
,586789,FL,MARION COUNTY,136584,136584,136584,136584,136584,210940.33,0,6829.2,0,0,29.088978,-82.286606,Residential,Wood,1
,944098,FL,MARION COUNTY,136584,136584,136584,136584,136584,154886.26,0,6829.2,0,0,29.088928,-82.286316,Residential,Wood,1
,362108,FL,MARION COUNTY,144459,144459,144459,144459,144459,238187.47,0,0,0,0,29.089546,-82.285789,Residential,Wood,1
,204685,FL,MARION COUNTY,150948,150948,150948,150948,150948,163129.5,0,7547.4,0,0,29.089727,-82.285751,Residential,Wood,1
,114103,FL,MARION COUNTY,136584,136584,136584,136584,136584,117734.32,0,6829.2,0,0,29.090261,-82.285408,Residential,Wood,1
,881893,FL,MARION COUNTY,136584,136584,136584,136584,136584,180079.72,0,6829.2,0,0,29.090425,-82.285225,Residential,Wood,1
,372521,FL,MARION COUNTY,131922,131922,131922,131922,131922,140158.15,0,6596.1,0,0,29.088377,-82.285881,Residential,Wood,1
,868978,FL,MARION COUNTY,116865,116865,116865,116865,116865,115637.57,0,0,0,0,29.088507,-82.285889,Residential,Wood,1
,611138,FL,MARION COUNTY,179109,179109,179109,179109,179109,281347.28,0,0,0,0,29.088766,-82.285889,Residential,Wood,1
,645192,FL,MARION COUNTY,122913,122913,122913,122913,122913,115122.28,0,0,0,0,29.089024,-82.285866,Residential,Wood,1
,164383,FL,MARION COUNTY,150948,150948,150948,150948,150948,128698.26,0,7547.4,0,0,29.088247,-82.285927,Residential,Wood,1
,928983,FL,MARION COUNTY,136584,136584,136584,136584,136584,131052.35,0,6829.2,0,0,29.089067,-82.286797,Residential,Wood,1
,117287,FL,MARION COUNTY,144459,144459,144459,144459,144459,134751.36,0,0,0,0,29.089079,-82.286766,Residential,Wood,1
,127110,FL,MARION COUNTY,144459,144459,144459,144459,144459,253118.17,0,0,0,0,29.089027,-82.286903,Residential,Wood,1
,318293,FL,MARION COUNTY,136584,136584,136584,136584,136584,189810.24,0,6829.2,0,0,29.089014,-82.286827,Residential,Wood,1
,868349,FL,MARION COUNTY,122283,122283,122283,122283,122283,112411.7,0,0,0,0,29.09099,-82.28862,Residential,Wood,1
,112897,FL,MARION COUNTY,110691,110691,110691,110691,110691,150795.68,0,0,0,0,29.09112,-82.28859,Residential,Wood,1
,263323,FL,MARION COUNTY,110691,110691,110691,110691,110691,101275.62,0,0,0,0,29.0913,-82.29076,Residential,Wood,1
,678027,FL,MARION COUNTY,122283,122283,122283,122283,122283,179858.73,0,0,0,0,29.09105,-82.29081,Residential,Wood,1
,538939,FL,MARION COUNTY,136584,136584,136584,136584,136584,179373.04,0,6829.2,0,0,29.0901,-82.29093,Residential,Wood,1
,823389,FL,MARION COUNTY,144459,144459,144459,144459,144459,184145.93,0,0,0,0,29.08997,-82.29078,Residential,Wood,1
,120084,FL,MARION COUNTY,110691,110691,110691,110691,110691,178288.89,0,0,0,0,29.08986,-82.29033,Residential,Wood,1
,776125,FL,MARION COUNTY,122283,122283,122283,122283,122283,195174.43,0,0,0,0,29.08984,-82.28954,Residential,Wood,1
,858103,FL,MARION COUNTY,110691,110691,110691,110691,110691,137343.73,0,0,0,0,29.09005,-82.28911,Residential,Wood,1
,477880,FL,MARION COUNTY,150948,150948,150948,150948,150948,207787.47,0,7547.4,0,0,29.09097,-82.29035,Residential,Wood,1
,623445,FL,MARION COUNTY,122283,122283,122283,122283,122283,190732.13,0,0,0,0,29.09124,-82.29028,Residential,Wood,1
,116733,FL,MARION COUNTY,136584,136584,136584,136584,136584,162999.35,0,6829.2,0,0,29.09203,-82.29047,Residential,Wood,1
,616046,FL,MARION COUNTY,122283,122283,122283,122283,122283,163089.45,0,0,0,0,29.09198,-82.2907,Residential,Wood,1
,130961,FL,MARION COUNTY,136584,136584,136584,136584,136584,243043.03,0,6829.2,0,0,29.0909,-82.29001,Residential,Wood,1
,210714,FL,MARION COUNTY,110691,110691,110691,110691,110691,96095.28,0,0,0,0,29.09141,-82.28985,Residential,Wood,1
,948498,FL,MARION COUNTY,110691,110691,110691,110691,110691,163744.75,0,0,0,0,29.09169,-82.28891,Residential,Wood,1
,864202,FL,MARION COUNTY,110691,110691,110691,110691,110691,166288.88,0,0,0,0,29.09129,-82.2894,Residential,Wood,1
,952271,FL,MARION COUNTY,136584,136584,136584,136584,136584,107092.78,0,6829.2,0,0,29.09066,-82.29052,Residential,Wood,1
,838862,FL,MARION COUNTY,136584,136584,136584,136584,136584,188922.99,0,6829.2,0,0,29.09052,-82.2899,Residential,Wood,1
,595376,FL,MARION COUNTY,110691,110691,110691,110691,110691,122402.11,0,0,0,0,29.09024,-82.29016,Residential,Wood,1
,396832,FL,MARION COUNTY,110691,110691,110691,110691,110691,170132.07,0,0,0,0,29.09023,-82.28967,Residential,Wood,1
,890421,FL,MARION COUNTY,110691,110691,110691,110691,110691,124375.95,0,0,0,0,29.09039,-82.28937,Residential,Wood,1
,229351,FL,MARION COUNTY,110691,110691,110691,110691,110691,146776.27,0,0,0,0,29.09097,-82.28911,Residential,Wood,1
,330440,FL,MARION COUNTY,136584,136584,136584,136584,136584,96163.33,0,6829.2,0,0,29.09136,-82.28903,Residential,Wood,1
,705350,FL,MARION COUNTY,123606,123606,123606,123606,123606,109192.55,0,6180.3,0,0,29.095,-82.28193,Residential,Wood,3
,335274,FL,MARION COUNTY,107289,107289,107289,107289,107289,126346.96,0,0,0,0,29.09549,-82.28268,Residential,Wood,1
,115835,FL,MARION COUNTY,122283,122283,122283,122283,122283,132426.62,0,0,0,0,29.09164,-82.29083,Residential,Wood,1
,440143,FL,MARION COUNTY,110691,110691,110691,110691,110691,122867.01,0,0,0,0,29.09093,-82.2895,Residential,Wood,1
,712060,FL,MARION COUNTY,0,111779.38,0,0,111779.38,160812.07,0,0,0,0,29.10079,-82.25828,Residential,Wood,3
,836705,FL,MARION COUNTY,0,209280.14,0,0,209280.14,300719.87,0,0,0,0,29.10151,-82.26348,Residential,Wood,1
,246034,FL,MARION COUNTY,0,238544.97,0,0,238544.97,239749.87,0,0,0,0,29.1015,-82.2637,Residential,Wood,1
,899537,FL,MARION COUNTY,0,157820.07,0,0,157820.07,230278.42,0,0,0,0,29.10194,-82.26356,Residential,Wood,1
,370247,FL,MARION COUNTY,0,157306.35,0,0,157306.35,157809.73,0,0,0,0,29.102346,-82.258575,Residential,Wood,3
,335383,FL,MARION COUNTY,0,157697.19,0,0,157697.19,154231.17,0,0,0,0,29.102394,-82.258568,Residential,Wood,3
,598471,FL,MARION COUNTY,0,157404.51,0,0,157404.51,220240.39,0,0,0,0,29.102491,-82.258553,Residential,Wood,3
,562287,FL,MARION COUNTY,0,158714.28,0,0,158714.28,141746.93,0,0,0,0,29.102516,-82.258545,Residential,Wood,3
,530016,FL,MARION COUNTY,0,150536.21,0,0,150536.21,133152.29,0,0,0,0,29.102541,-82.258545,Residential,Wood,3
,773986,FL,MARION COUNTY,0,155583.9,0,0,155583.9,200845.12,0,0,0,0,29.102613,-82.25853,Residential,Wood,3
,743167,FL,MARION COUNTY,0,154958.9,0,0,154958.9,207506.09,0,0,0,0,29.102638,-82.25853,Residential,Wood,3
,414082,FL,MARION COUNTY,0,159529.98,0,0,159529.98,218931.93,0,0,0,0,29.102674,-82.258522,Residential,Wood,3
,654999,FL,MARION COUNTY,0,275068.33,0,0,275068.33,227364.6,0,0,0,0,29.08595,-82.271458,Residential,Wood,1
,881263,FL,MARION COUNTY,179109,179109,179109,179109,179109,187577.27,0,0,0,0,29.08391,-82.27352,Residential,Wood,1
,815972,FL,MARION COUNTY,144081,144081,144081,144081,144081,208763,0,0,0,0,29.08472,-82.27336,Residential,Wood,3
,212603,FL,MARION COUNTY,0,164784.03,0,0,164784.03,180424.02,0,0,0,0,29.0849,-82.27329,Residential,Wood,1
,843620,FL,MARION COUNTY,136584,136584,136584,136584,136584,186689.57,0,6829.2,0,0,29.08524,-82.27618,Residential,Wood,1
,542341,FL,MARION COUNTY,136584,136584,136584,136584,136584,220987.45,0,6829.2,0,0,29.08461,-82.27615,Residential,Wood,1
,837787,FL,MARION COUNTY,136584,136584,136584,136584,136584,198369.14,0,6829.2,0,0,29.08436,-82.27435,Residential,Wood,3
,386798,FL,MARION COUNTY,153090,153090,153090,153090,153090,232244.57,0,7654.5,0,0,29.0856,-82.27581,Residential,Wood,3
,986101,FL,MARION COUNTY,0,163880.32,0,0,163880.32,135496.25,0,0,0,0,29.08582,-82.27641,Residential,Wood,3
,575613,FL,MARION COUNTY,0,197772.74,0,0,197772.74,223056,0,0,0,0,29.08599,-82.27513,Residential,Wood,3
,802806,FL,MARION COUNTY,0,144422.78,0,0,144422.78,157952.3,0,0,0,0,29.08535,-82.2774,Residential,Wood,3
,985525,FL,MARION COUNTY,0,150158.49,0,0,150158.49,181251.2,0,0,0,0,29.08502,-82.27757,Residential,Wood,3
,806149,FL,MARION COUNTY,136584,136584,136584,136584,136584,185819.25,0,6829.2,0,0,29.08462,-82.27517,Residential,Wood,3
,667772,FL,MARION COUNTY,144459,144459,144459,144459,144459,130074.64,0,0,0,0,29.08454,-82.27475,Residential,Wood,3
,754112,FL,MARION COUNTY,150948,150948,150948,150948,150948,197555.01,0,7547.4,0,0,29.089186,-82.285873,Residential,Wood,1
,464048,FL,MARION COUNTY,0,130765.69,0,0,130765.69,210428.15,0,0,0,0,29.09325,-82.26381,Residential,Wood,1
,552110,FL,MARION COUNTY,0,261244.12,0,0,261244.12,278635.67,0,0,0,0,29.086976,-82.270617,Residential,Wood,1
,227765,FL,MARION COUNTY,0,260498.99,0,0,260498.99,256881.18,0,0,0,0,29.087569,-82.269971,Residential,Wood,1
,720518,FL,MARION COUNTY,0,139731.36,0,0,139731.36,113109.74,0,0,0,0,29.085527,-82.274422,Residential,Wood,3
,604169,FL,MARION COUNTY,0,167984.08,0,0,167984.08,259831.39,0,0,0,0,29.08567,-82.27601,Residential,Wood,3
,730100,FL,MARION COUNTY,0,178710.09,0,0,178710.09,246619.92,0,0,0,0,29.08444,-82.277519,Residential,Wood,3
,443650,FL,MARION COUNTY,0,57827.75,0,0,57827.75,83965.37,0,0,0,0,29.1175,-82.3126,Residential,Wood,4
,743869,FL,MARION COUNTY,0,669568.96,0,0,669568.96,995756.17,0,0,0,0,29.118877,-82.252258,Residential,Masonry,1
,480246,FL,MARION COUNTY,0,81703.76,0,0,81703.76,90112.72,0,0,0,0,29.14333,-82.251793,Residential,Wood,1
,106021,FL,MARION COUNTY,5400,5400,5400,5400,5400,6887.98,0,270,0,0,29.118877,-82.252258,Residential,Wood,1
,600873,FL,MARION COUNTY,0,84778.97,0,0,84778.97,101039.58,0,0,0,0,29.091854,-82.252655,Residential,Wood,1
,737858,FL,MARION COUNTY,7650,7650,7650,7650,7650,10273.34,0,382.5,0,0,29.1175,-82.3126,Residential,Wood,4
,715843,FL,MARION COUNTY,9922.5,9922.5,9922.5,9922.5,9922.5,15854.41,0,0,0,0,29.118877,-82.252258,Residential,Wood,1
,280750,FL,MARION COUNTY,3969,3969,3969,3969,3969,3632.43,0,0,0,0,29.118877,-82.252258,Residential,Wood,1
,246502,FL,MARION COUNTY,94500,94500,94500,94500,94500,71791.65,0,4725,0,0,29.119196,-82.252258,Residential,Wood,1
,275595,FL,MARION COUNTY,14025.6,14025.6,14025.6,14025.6,14025.6,17610.12,0,0,0,0,29.1175,-82.3126,Residential,Wood,4
,166278,FL,MARION COUNTY,0,452396.65,0,0,452396.65,606522.75,0,0,0,0,29.07989,-82.26091,Residential,Masonry,1
,734039,FL,MARION COUNTY,17270.1,17270.1,17270.1,17270.1,17270.1,17702.27,0,0,0,0,29.1175,-82.3126,Residential,Wood,4
,400719,FL,MARION COUNTY,27640.8,27640.8,27640.8,27640.8,27640.8,34892.42,0,0,0,0,29.18375,-82.25169,Residential,Wood,3
,832850,FL,MARION COUNTY,90000,90000,90000,90000,90000,129553.2,0,4500,0,0,29.154005,-82.241982,Residential,Wood,4
,899617,FL,MARION COUNTY,0,1078987.53,0,0,1078987.53,1062759.56,0,0,0,0,29.105799,-82.260361,Residential,Masonry,3
,509480,FL,MARION COUNTY,225000,225000,225000,225000,225000,371422.8,0,11250,0,0,29.093843,-82.259003,Residential,Wood,3
,131009,FL,MARION COUNTY,90000,90000,90000,90000,90000,75816,0,4500,0,0,29.10555,-82.258185,Residential,Wood,3
,350609,FL,MARION COUNTY,2808,2808,2808,2808,2808,3109.09,0,140.4,0,0,29.1175,-82.3126,Residential,Wood,4
,841038,FL,MARION COUNTY,3744,3744,3744,3744,3744,5948.69,0,187.2,0,0,29.09223,-82.261032,Residential,Wood,3
,593906,FL,MARION COUNTY,90000,90000,90000,90000,90000,120700.8,0,4500,0,0,29.1175,-82.3126,Residential,Wood,4
,810051,FL,MARION COUNTY,36000,36000,36000,36000,36000,48263.04,0,1800,0,0,29.081877,-82.260597,Residential,Wood,1
,550619,FL,MARION COUNTY,36000,36000,36000,36000,36000,51302.16,0,1800,0,0,29.089983,-82.28772,Residential,Wood,1
,466923,FL,MARION COUNTY,315000,315000,315000,315000,315000,426354.39,0,15750,0,0,29.094505,-82.261665,Residential,Wood,3
,202868,FL,MARION COUNTY,0,36602.49,0,0,36602.49,50006.32,0,0,0,0,29.094303,-82.260963,Residential,Wood,3
,774559,FL,MARION COUNTY,290583.9,290583.9,290583.9,290583.9,290583.9,252777.77,0,0,0,0,29.103359,-82.260536,Residential,Wood,3
,913468,FL,MARION COUNTY,157500,157500,157500,157500,157500,167829.48,0,7875,0,0,29.1175,-82.3126,Residential,Wood,4
,338207,FL,MARION COUNTY,135000,135000,135000,135000,135000,156014.1,0,6750,0,0,29.1175,-82.3126,Residential,Wood,4
,702257,FL,MARION COUNTY,87744.6,87744.6,87744.6,87744.6,87744.6,67619.5,0,0,0,0,29.1175,-82.3126,Residential,Wood,4
,537271,FL,MARION COUNTY,22500,22500,22500,22500,22500,32999.4,0,1125,0,0,29.083412,-82.270927,Residential,Wood,3
,290949,FL,MARION COUNTY,23400,23400,23400,23400,23400,33415.2,0,1170,0,0,29.081158,-82.263573,Residential,Wood,3
,297914,FL,MARION COUNTY,59938.2,59938.2,59938.2,59938.2,59938.2,94654.41,0,0,0,0,29.1175,-82.3126,Residential,Wood,4
,767233,FL,MARION COUNTY,63000,63000,63000,63000,63000,107356.54,0,3150,0,0,29.08626,-82.2872,Residential,Wood,3
,553154,FL,MARION COUNTY,0,1991623.93,0,0,1991623.93,2301640.11,0,0,0,0,29.080921,-82.269859,Commercial,Reinforced Masonry,3
,809876,FL,MARION COUNTY,56027.7,56027.7,56027.7,56027.7,56027.7,67819.07,0,0,0,0,29.080921,-82.269859,Residential,Wood,3
,993157,FL,MARION COUNTY,76193.1,76193.1,76193.1,76193.1,76193.1,73045.72,0,0,0,0,29.08461,-82.25938,Residential,Wood,3
,815601,FL,MARION COUNTY,6014.7,6014.7,6014.7,6014.7,6014.7,6907.28,0,0,0,0,29.1175,-82.3126,Residential,Wood,4
,461588,FL,MARION COUNTY,10170000,10170000,10170000,10170000,10170000,13050000,0,509490,0,0,29.086607,-82.253731,Commercial,Reinforced Concrete,3
,845255,FL,MARION COUNTY,0,213003.24,0,0,213003.24,247475.69,0,0,0,0,29.1175,-82.3126,Residential,Wood,4
,950079,FL,MARION COUNTY,496800,496800,496800,496800,496800,594674.07,0,24840,0,0,29.105791,-82.259796,Residential,Masonry,3
,229050,FL,MARION COUNTY,0,56123.92,0,0,56123.92,42871.66,0,0,0,0,29.0786,-82.2598,Residential,Wood,3
,902597,FL,MARION COUNTY,0,1871.03,0,0,1871.03,2196.29,0,0,0,0,29.087492,-82.282593,Residential,Wood,3
,137363,FL,MARION COUNTY,0,14390.05,0,0,14390.05,11155.51,0,0,0,0,29.10304,-82.25298,Residential,Wood,1
,845507,FL,MARION COUNTY,0,58917.61,0,0,58917.61,99688.59,0,0,0,0,29.09334,-82.25283,Residential,Wood,1
,239564,FL,MARION COUNTY,0,16914.42,0,0,16914.42,24714.27,0,0,0,0,29.15042,-82.305725,Residential,Wood,3
,847067,FL,MARION COUNTY,0,17030.79,0,0,17030.79,17717.1,0,0,0,0,29.15042,-82.305725,Residential,Wood,3
,649245,FL,MARION COUNTY,1015717.5,1015717.5,1015717.5,1015717.5,1015717.5,1072402.66,0,0,0,0,29.074215,-82.263756,Residential,Masonry,3
,701840,FL,MARION COUNTY,0,182572.14,0,0,182572.14,221177.75,0,0,0,0,29.1175,-82.3126,Residential,Wood,3
,168509,FL,MARION COUNTY,0,22445.28,0,0,22445.28,24650.17,0,0,0,0,29.1175,-82.3126,Residential,Wood,4
,721949,FL,MARION COUNTY,153000,153000,153000,153000,153000,193982.58,0,3060,0,0,29.316723,-82.195557,Residential,Wood,1
,539692,FL,MARION COUNTY,222698.7,222698.7,222698.7,222698.7,222698.7,286075.19,0,0,0,0,29.2262,-82.2435,Residential,Wood,4
,170285,FL,MARION COUNTY,0,7384680,0,0,7384680,6513287.76,0,147693.6,0,0,29.210989,-82.194107,Commercial,Reinforced Masonry,1
,378399,FL,MARION COUNTY,1400328,1400328,1400328,1400328,1400328,1501515.7,0,70016.4,0,0,29.213949,-82.200806,Residential,Masonry,1
,808626,FL,MARION COUNTY,176198.4,176198.4,0,0,176198.4,162016.54,0,0,0,0,29.191113,-82.231857,Residential,Wood,1
